UserID,UserName,Age,Gender,Location,LastLogin,PurchaseAmount,PurchaseCategory,ReviewScore,LoginFrequency
336,User_336,25,Female,Location_36,2023-05-21,685,Clothing,3,Daily
337,User_337,36,Female,Location_37,2023-02-18,900,Electronics,2,Daily
338,User_338,46,Male,Location_38,2023-03-10,440,Home & Garden,2,Weekly
339,User_339,61,Female,Location_39,2023-01-03,554,Food,1,Monthly
340,User_340,37,Female,Location_40,2023-01-11,812,Home & Garden,2,Monthly
341,User_341,67,Female,Location_41,2023-07-16,564,Books,5,Daily
342,User_342,59,Male,Location_42,2023-04-26,870,Clothing,3,Daily
343,User_343,47,Female,Location_43,2023-08-03,47,Electronics,2,Monthly
344,User_344,64,Female,Location_44,2023-04-23,238,Clothing,2,Daily
345,User_345,39,Female,Location_45,2023-05-14,860,Electronics,3,Daily
346,User_346,27,Female,Location_46,2023-02-27,65,Books,4,Weekly
347,User_347,43,Female,Location_47,2023-03-28,884,Clothing,1,Monthly
348,User_348,68,Male,Location_48,2023-09-01,557,Food,5,Weekly
349,User_349,50,Female,Location_49,2023-02-07,365,Food,3,Weekly
350,User_350,45,Female,Location_50,2023-11-21,75,Clothing,4,Weekly
351,User_351,27,Male,Location_51,2023-05-09,359,Clothing,1,Monthly
352,User_352,46,Male,Location_52,2023-02-19,670,Electronics,4,Daily
353,User_353,61,Male,Location_53,2023-03-04,239,Clothing,1,Weekly
354,User_354,35,Male,Location_54,2023-08-11,365,Electronics,2,Daily
355,User_355,59,Female,Location_55,2023-11-26,824,Clothing,3,Weekly
356,User_356,18,Female,Location_56,2023-09-29,364,Clothing,1,Daily
357,User_357,40,Female,Location_57,2023-03-09,101,Home & Garden,3,Weekly
358,User_358,34,Female,Location_58,2023-04-22,72,Electronics,3,Daily
359,User_359,60,Female,Location_59,2024-01-01,72,Books,4,Daily
360,User_360,54,Male,Location_60,2023-05-25,507,Food,5,Weekly
361,User_361,48,Female,Location_61,2023-10-26,261,Electronics,4,Daily
362,User_362,42,Male,Location_62,2023-03-20,600,Clothing,4,Weekly
363,User_363,70,Male,Location_63,2023-03-22,884,Food,5,Weekly
364,User_364,21,Male,Location_64,2023-12-16,168,Clothing,5,Monthly
365,User_365,69,Female,Location_65,2023-03-25,357,Books,4,Weekly
366,User_366,26,Female,Location_66,2023-04-14,61,Electronics,3,Daily
367,User_367,45,Male,Location_67,2023-05-13,526,Electronics,2,Daily
368,User_368,47,Male,Location_68,2023-04-09,718,Clothing,5,Monthly
369,User_369,64,Male,Location_69,2023-01-29,912,Clothing,2,Monthly
370,User_370,41,Male,Location_70,2023-02-24,755,Electronics,3,Weekly
371,User_371,50,Male,Location_71,2023-03-08,819,Clothing,5,Daily
372,User_372,37,Male,Location_72,2023-02-12,269,Electronics,1,Monthly
373,User_373,26,Female,Location_73,2023-12-12,689,Home & Garden,1,Daily
374,User_374,25,Male,Location_74,2023-09-04,502,Books,4,Monthly
375,User_375,41,Male,Location_75,2023-04-06,110,Electronics,2,Daily
376,User_376,31,Male,Location_76,2023-04-06,421,Books,1,Daily
377,User_377,35,Male,Location_77,2023-10-13,663,Books,4,Monthly
378,User_378,70,Male,Location_78,2023-05-16,310,Home & Garden,4,Daily
379,User_379,18,Female,Location_79,2023-11-19,266,Electronics,4,Weekly
380,User_380,29,Male,Location_80,2023-07-30,852,Clothing,3,Weekly
381,User_381,46,Female,Location_81,2023-01-08,743,Clothing,2,Daily
382,User_382,54,Male,Location_82,2023-05-31,856,Electronics,5,Weekly
383,User_383,43,Male,Location_83,2023-12-09,138,Electronics,4,Daily
384,User_384,50,Female,Location_84,2023-03-17,266,Books,5,Weekly
385,User_385,60,Male,Location_85,2023-03-19,106,Books,1,Monthly
386,User_386,32,Female,Location_86,2023-02-14,894,Food,3,Daily
387,User_387,40,Female,Location_87,2023-03-29,789,Books,5,Daily
388,User_388,46,Female,Location_88,2023-03-30,39,Electronics,4,Weekly
389,User_389,38,Female,Location_89,2023-10-25,399,Food,3,Monthly
390,User_390,36,Female,Location_90,2023-03-06,79,Books,4,Daily
391,User_391,22,Female,Location_91,2023-03-27,707,Clothing,3,Monthly
392,User_392,40,Male,Location_92,2023-01-24,296,Books,5,Daily
393,User_393,53,Female,Location_93,2023-04-03,796,Books,5,Weekly
394,User_394,37,Male,Location_94,2023-08-18,628,Books,1,Weekly
395,User_395,25,Male,Location_95,2023-04-15,26,Books,2,Monthly
396,User_396,26,Female,Location_96,2023-05-21,897,Home & Garden,4,Weekly
397,User_397,31,Female,Location_97,2023-01-24,347,Electronics,4,Monthly
398,User_398,23,Female,Location_98,2023-04-26,213,Food,1,Weekly
399,User_399,18,Male,Location_99,2023-10-11,19,Electronics,3,Monthly
400,User_400,26,Female,Location_0,2023-04-10,915,Books,3,Weekly
401,User_401,33,Female,Location_1,2023-10-31,740,Clothing,5,Monthly
402,User_402,33,Male,Location_2,2023-12-03,86,Food,5,Weekly
403,User_403,29,Female,Location_3,2023-08-15,714,Electronics,4,Monthly
404,User_404,22,Male,Location_4,2023-07-27,241,Clothing,2,Daily
405,User_405,57,Female,Location_5,2023-02-08,934,Books,4,Monthly
406,User_406,46,Male,Location_6,2023-11-04,768,Clothing,3,Weekly
407,User_407,63,Female,Location_7,2023-11-20,855,Electronics,2,Weekly
408,User_408,44,Male,Location_8,2023-02-08,865,Food,2,Daily
409,User_409,28,Female,Location_9,2023-08-01,964,Electronics,1,Weekly
410,User_410,70,Female,Location_10,2023-02-25,643,Clothing,5,Daily
411,User_411,64,Male,Location_11,2023-09-05,442,Clothing,2,Monthly
412,User_412,67,Female,Location_12,2023-01-27,421,Electronics,4,Weekly
413,User_413,45,Female,Location_13,2023-12-07,885,Electronics,3,Daily
414,User_414,69,Male,Location_14,2023-07-12,163,Electronics,5,Daily
415,User_415,53,Male,Location_15,2023-08-23,990,Clothing,4,Weekly
416,User_416,59,Female,Location_16,2023-01-27,121,Home & Garden,3,Daily
417,User_417,36,Male,Location_17,2023-04-27,598,Electronics,4,Daily
418,User_418,52,Female,Location_18,2023-11-25,546,Books,4,Monthly
419,User_419,69,Female,Location_19,2023-07-24,783,Clothing,5,Monthly
420,User_420,48,Male,Location_20,2023-01-02,44,Home & Garden,3,Monthly
421,User_421,61,Male,Location_21,2023-05-29,86,Food,4,Daily
422,User_422,36,Female,Location_22,2023-12-25,197,Home & Garden,2,Weekly
423,User_423,63,Male,Location_23,2023-07-20,565,Food,5,Monthly
424,User_424,41,Female,Location_24,2023-10-09,985,Home & Garden,1,Weekly
425,User_425,19,Male,Location_25,2023-01-12,837,Clothing,2,Monthly
426,User_426,24,Female,Location_26,2023-04-04,287,Books,3,Daily
427,User_427,60,Female,Location_27,2023-07-12,494,Clothing,2,Monthly
428,User_428,66,Female,Location_28,2023-07-18,507,Home & Garden,4,Weekly
429,User_429,48,Female,Location_29,2023-11-29,520,Home & Garden,1,Daily
430,User_430,34,Female,Location_30,2023-01-13,374,Food,5,Weekly
431,User_431,44,Female,Location_31,2023-02-14,534,Electronics,1,Daily
432,User_432,53,Female,Location_32,2023-06-14,890,Clothing,2,Weekly
433,User_433,67,Male,Location_33,2023-10-06,108,Food,1,Monthly
434,User_434,60,Male,Location_34,2023-02-11,655,Home & Garden,3,Daily
435,User_435,27,Male,Location_35,2023-03-27,798,Home & Garden,4,Weekly
436,User_436,62,Female,Location_36,2023-12-26,646,Electronics,4,Daily
437,User_437,31,Male,Location_37,2023-01-13,681,Clothing,3,Weekly
438,User_438,24,Male,Location_38,2023-04-21,876,Home & Garden,4,Weekly
439,User_439,56,Male,Location_39,2023-11-02,289,Books,5,Daily
440,User_440,57,Male,Location_40,2023-05-30,541,Electronics,4,Monthly
441,User_441,26,Female,Location_41,2023-11-01,607,Electronics,4,Daily
442,User_442,31,Female,Location_42,2023-06-28,825,Food,2,Monthly
443,User_443,25,Male,Location_43,2023-09-02,784,Food,1,Weekly
444,User_444,34,Female,Location_44,2023-03-22,78,Food,4,Daily
445,User_445,40,Female,Location_45,2023-05-07,211,Home & Garden,2,Daily
446,User_446,33,Female,Location_46,2023-12-04,546,Electronics,3,Monthly
447,User_447,43,Female,Location_47,2023-08-02,953,Clothing,5,Monthly
448,User_448,26,Female,Location_48,2023-08-05,938,Books,3,Daily
449,User_449,53,Male,Location_49,2023-04-14,980,Home & Garden,5,Daily
450,User_450,24,Female,Location_50,2023-10-09,740,Home & Garden,2,Weekly
451,User_451,35,Male,Location_51,2023-03-30,485,Clothing,3,Daily
452,User_452,25,Female,Location_52,2023-09-04,282,Home & Garden,2,Daily
453,User_453,38,Male,Location_53,2023-03-24,748,Clothing,5,Daily
454,User_454,43,Male,Location_54,2023-02-26,160,Clothing,4,Weekly
455,User_455,20,Female,Location_55,2023-03-14,135,Electronics,2,Monthly
456,User_456,34,Male,Location_56,2023-12-25,38,Home & Garden,1,Daily
457,User_457,68,Female,Location_57,2023-01-30,294,Home & Garden,4,Daily
458,User_458,63,Male,Location_58,2023-08-15,635,Books,4,Weekly
459,User_459,41,Male,Location_59,2023-02-25,984,Clothing,1,Daily
460,User_460,42,Female,Location_60,2023-12-27,879,Books,3,Monthly
461,User_461,22,Male,Location_61,2023-04-03,611,Books,1,Weekly
462,User_462,54,Female,Location_62,2023-04-26,143,Books,4,Weekly
463,User_463,62,Male,Location_63,2023-10-15,588,Food,3,Daily
464,User_464,67,Female,Location_64,2023-02-01,429,Electronics,3,Daily
465,User_465,41,Male,Location_65,2023-10-12,725,Clothing,5,Monthly
466,User_466,48,Male,Location_66,2023-05-13,957,Home & Garden,1,Weekly
467,User_467,43,Female,Location_67,2023-09-13,599,Food,4,Weekly
468,User_468,38,Female,Location_68,2023-09-15,706,Food,2,Weekly
469,User_469,51,Male,Location_69,2023-12-02,489,Food,5,Weekly
470,User_470,55,Female,Location_70,2023-01-12,488,Home & Garden,2,Weekly
471,User_471,41,Male,Location_71,2023-04-17,271,Food,3,Monthly
472,User_472,45,Male,Location_72,2023-08-26,39,Food,4,Monthly
473,User_473,47,Male,Location_73,2023-01-17,101,Home & Garden,4,Monthly
474,User_474,51,Female,Location_74,2023-03-07,959,Electronics,1,Weekly
475,User_475,69,Female,Location_75,2023-07-13,459,Food,4,Monthly
476,User_476,69,Female,Location_76,2023-05-10,327,Clothing,4,Weekly
477,User_477,40,Male,Location_77,2023-09-08,498,Electronics,1,Monthly
478,User_478,25,Male,Location_78,2023-04-22,164,Home & Garden,1,Daily
479,User_479,59,Male,Location_79,2024-01-01,294,Electronics,4,Daily
480,User_480,67,Female,Location_80,2023-04-03,433,Electronics,4,Weekly
481,User_481,27,Male,Location_81,2023-10-02,619,Books,5,Monthly
482,User_482,18,Female,Location_82,2023-05-18,115,Home & Garden,2,Daily
483,User_483,37,Female,Location_83,2023-06-28,697,Electronics,5,Weekly
484,User_484,54,Female,Location_84,2023-12-11,119,Home & Garden,5,Daily
485,User_485,35,Female,Location_85,2023-10-30,938,Food,3,Daily
486,User_486,38,Female,Location_86,2023-05-24,387,Home & Garden,4,Weekly
487,User_487,66,Male,Location_87,2023-09-22,270,Electronics,5,Daily
488,User_488,21,Male,Location_88,2023-08-09,448,Home & Garden,4,Daily
489,User_489,60,Male,Location_89,2023-11-24,394,Books,5,Weekly
490,User_490,19,Male,Location_90,2023-06-08,277,Books,3,Weekly
491,User_491,38,Female,Location_91,2023-08-11,189,Books,4,Weekly
492,User_492,54,Female,Location_92,2023-06-01,621,Home & Garden,2,Daily
493,User_493,22,Female,Location_93,2023-05-09,974,Electronics,3,Monthly
494,User_494,34,Male,Location_94,2023-12-15,804,Food,1,Weekly
495,User_495,66,Male,Location_95,2023-05-10,537,Clothing,2,Monthly
496,User_496,65,Female,Location_96,2023-09-09,507,Food,5,Monthly
497,User_497,28,Male,Location_97,2023-07-10,742,Books,4,Daily
498,User_498,63,Male,Location_98,2023-06-21,884,Electronics,4,Weekly
499,User_499,58,Male,Location_99,2023-04-09,922,Home & Garden,2,Daily
500,User_500,48,Female,Location_0,2023-03-11,894,Home & Garden,1,Weekly
501,User_501,45,Male,Location_1,2023-11-15,80,Electronics,4,Weekly
502,User_502,61,Female,Location_2,2023-04-16,770,Electronics,1,Monthly
503,User_503,49,Male,Location_3,2023-04-22,105,Books,1,Daily
504,User_504,38,Female,Location_4,2023-08-20,12,Books,3,Monthly
505,User_505,24,Male,Location_5,2023-02-07,518,Electronics,2,Daily
506,User_506,27,Male,Location_6,2023-06-15,283,Books,2,Monthly
507,User_507,45,Female,Location_7,2023-05-17,252,Clothing,2,Weekly
508,User_508,65,Female,Location_8,2023-12-14,843,Home & Garden,5,Weekly
509,User_509,53,Female,Location_9,2023-12-30,170,Books,2,Weekly
510,User_510,37,Male,Location_10,2023-06-18,235,Books,4,Daily
511,User_511,30,Female,Location_11,2023-05-25,432,Books,4,Weekly
512,User_512,36,Male,Location_12,2023-05-17,590,Electronics,2,Daily
513,User_513,67,Female,Location_13,2023-09-23,872,Clothing,4,Monthly
514,User_514,28,Male,Location_14,2023-01-04,270,Books,3,Monthly
515,User_515,52,Male,Location_15,2023-07-28,345,Clothing,5,Monthly
516,User_516,51,Male,Location_16,2023-07-30,137,Clothing,5,Weekly
517,User_517,61,Female,Location_17,2023-08-09,287,Electronics,1,Daily
518,User_518,21,Male,Location_18,2023-03-02,899,Books,1,Weekly
519,User_519,30,Female,Location_19,2023-02-07,381,Clothing,5,Weekly
520,User_520,54,Male,Location_20,2023-01-22,112,Books,2,Weekly
521,User_521,19,Male,Location_21,2023-12-29,788,Books,2,Daily
522,User_522,67,Male,Location_22,2023-09-11,282,Food,3,Daily
523,User_523,18,Male,Location_23,2023-12-21,12,Home & Garden,5,Weekly
524,User_524,57,Female,Location_24,2023-02-22,824,Books,4,Weekly
525,User_525,42,Male,Location_25,2023-08-11,711,Electronics,4,Daily
526,User_526,54,Male,Location_26,2023-08-23,184,Home & Garden,1,Weekly
527,User_527,53,Female,Location_27,2023-07-28,120,Electronics,5,Daily
528,User_528,23,Male,Location_28,2023-10-26,298,Electronics,1,Monthly
529,User_529,24,Female,Location_29,2023-11-06,241,Electronics,3,Monthly
530,User_530,21,Female,Location_30,2023-06-12,929,Food,1,Weekly
531,User_531,52,Male,Location_31,2023-10-14,711,Home & Garden,3,Daily
532,User_532,58,Male,Location_32,2023-03-06,395,Electronics,5,Daily
533,User_533,51,Female,Location_33,2023-10-03,302,Food,3,Weekly
534,User_534,46,Female,Location_34,2023-10-14,867,Home & Garden,1,Weekly
535,User_535,22,Female,Location_35,2023-05-21,274,Electronics,5,Daily
536,User_536,44,Female,Location_36,2023-12-21,569,Electronics,1,Monthly
537,User_537,50,Female,Location_37,2023-08-21,869,Books,4,Weekly
538,User_538,63,Female,Location_38,2023-06-29,10,Home & Garden,2,Daily
539,User_539,69,Female,Location_39,2023-10-25,173,Clothing,3,Monthly
540,User_540,27,Female,Location_40,2023-02-20,36,Electronics,3,Weekly
541,User_541,23,Male,Location_41,2023-11-30,200,Electronics,2,Monthly
542,User_542,51,Female,Location_42,2023-03-14,889,Electronics,3,Monthly
543,User_543,25,Male,Location_43,2023-07-14,958,Books,3,Weekly
544,User_544,48,Male,Location_44,2023-08-29,672,Books,4,Daily
545,User_545,26,Female,Location_45,2023-02-19,681,Books,5,Daily
546,User_546,38,Female,Location_46,2023-11-17,651,Home & Garden,3,Daily
547,User_547,25,Male,Location_47,2023-03-22,871,Food,4,Monthly
548,User_548,21,Male,Location_48,2023-04-26,269,Home & Garden,3,Monthly
549,User_549,39,Female,Location_49,2023-07-30,269,Food,5,Monthly
550,User_550,45,Female,Location_50,2023-05-15,364,Clothing,4,Weekly
551,User_551,62,Female,Location_51,2023-03-24,126,Home & Garden,3,Weekly
552,User_552,21,Female,Location_52,2023-12-03,174,Electronics,4,Weekly
553,User_553,56,Male,Location_53,2023-08-28,436,Clothing,2,Monthly
554,User_554,38,Male,Location_54,2023-10-21,376,Electronics,3,Weekly
555,User_555,25,Male,Location_55,2023-10-18,30,Food,1,Weekly
556,User_556,37,Male,Location_56,2023-09-26,243,Books,5,Monthly
557,User_557,49,Male,Location_57,2023-06-09,143,Food,3,Monthly
558,User_558,18,Male,Location_58,2023-11-24,738,Home & Garden,3,Monthly
559,User_559,23,Male,Location_59,2023-04-09,93,Clothing,1,Daily
560,User_560,45,Female,Location_60,2023-04-30,704,Clothing,4,Weekly
561,User_561,61,Female,Location_61,2023-01-21,751,Clothing,5,Weekly
562,User_562,48,Female,Location_62,2023-11-30,269,Food,1,Monthly
563,User_563,27,Female,Location_63,2023-07-07,861,Home & Garden,5,Monthly
564,User_564,37,Male,Location_64,2023-11-22,161,Books,3,Daily
565,User_565,25,Male,Location_65,2023-06-17,58,Clothing,5,Weekly
566,User_566,39,Female,Location_66,2023-03-21,872,Books,4,Monthly
567,User_567,55,Male,Location_67,2023-08-04,680,Clothing,2,Daily
568,User_568,46,Male,Location_68,2023-08-31,227,Clothing,5,Weekly
569,User_569,26,Male,Location_69,2023-10-18,913,Food,2,Monthly
570,User_570,61,Male,Location_70,2023-03-16,948,Electronics,4,Weekly
571,User_571,64,Female,Location_71,2023-10-30,662,Clothing,1,Daily
572,User_572,18,Female,Location_72,2023-04-16,526,Electronics,5,Weekly
573,User_573,58,Female,Location_73,2023-07-08,250,Food,5,Daily
574,User_574,69,Female,Location_74,2023-07-28,933,Clothing,5,Monthly
575,User_575,56,Male,Location_75,2023-06-24,214,Home & Garden,5,Daily
576,User_576,43,Female,Location_76,2023-02-18,633,Clothing,2,Monthly
577,User_577,28,Male,Location_77,2023-10-02,724,Clothing,4,Daily
578,User_578,69,Female,Location_78,2023-09-12,774,Home & Garden,2,Weekly
579,User_579,52,Male,Location_79,2023-06-04,437,Home & Garden,3,Monthly
580,User_580,41,Female,Location_80,2023-01-06,703,Clothing,3,Daily
581,User_581,50,Male,Location_81,2023-10-03,248,Books,1,Weekly
582,User_582,37,Male,Location_82,2023-12-06,660,Food,1,Weekly
583,User_583,44,Male,Location_83,2023-10-20,765,Books,5,Daily
584,User_584,32,Male,Location_84,2023-05-23,53,Clothing,3,Weekly
585,User_585,50,Male,Location_85,2023-01-16,784,Electronics,2,Monthly
586,User_586,69,Male,Location_86,2023-04-03,721,Home & Garden,4,Weekly
587,User_587,24,Male,Location_87,2023-06-16,522,Home & Garden,3,Weekly
588,User_588,51,Male,Location_88,2023-02-23,573,Electronics,3,Daily
589,User_589,62,Male,Location_89,2023-03-16,684,Food,2,Monthly
590,User_590,68,Female,Location_90,2023-06-14,874,Food,3,Daily
591,User_591,63,Female,Location_91,2023-05-26,33,Clothing,2,Monthly
592,User_592,59,Female,Location_92,2023-03-04,458,Clothing,2,Monthly
593,User_593,22,Female,Location_93,2023-11-14,721,Home & Garden,2,Weekly
594,User_594,47,Female,Location_94,2023-09-06,936,Electronics,2,Weekly
595,User_595,45,Male,Location_95,2023-10-26,796,Electronics,3,Weekly
596,User_596,35,Female,Location_96,2023-08-31,810,Books,3,Weekly
597,User_597,53,Female,Location_97,2023-06-16,12,Food,4,Daily
598,User_598,20,Male,Location_98,2023-02-17,688,Food,1,Daily
599,User_599,38,Female,Location_99,2023-03-14,278,Clothing,4,Monthly
600,User_600,63,Female,Location_0,2023-12-27,586,Clothing,2,Weekly
601,User_601,33,Male,Location_1,2023-09-26,904,Food,5,Monthly
602,User_602,54,Female,Location_2,2023-11-07,774,Books,4,Daily
603,User_603,59,Female,Location_3,2023-11-24,82,Clothing,5,Weekly
604,User_604,22,Male,Location_4,2023-11-13,781,Clothing,5,Weekly
605,User_605,67,Male,Location_5,2023-04-12,407,Books,3,Weekly
606,User_606,68,Male,Location_6,2023-09-01,904,Home & Garden,2,Daily
607,User_607,31,Male,Location_7,2023-06-22,996,Food,1,Monthly
608,User_608,48,Female,Location_8,2023-02-13,141,Electronics,1,Weekly
609,User_609,63,Female,Location_9,2023-10-31,240,Electronics,1,Weekly
610,User_610,41,Female,Location_10,2023-12-16,464,Electronics,1,Monthly
611,User_611,52,Male,Location_11,2023-06-26,656,Electronics,1,Monthly
612,User_612,53,Female,Location_12,2023-06-21,414,Electronics,5,Monthly
613,User_613,27,Male,Location_13,2023-04-09,836,Home & Garden,5,Weekly
614,User_614,44,Female,Location_14,2023-12-12,12,Food,5,Weekly
615,User_615,44,Male,Location_15,2023-09-23,991,Clothing,2,Weekly
616,User_616,40,Female,Location_16,2023-04-06,185,Electronics,4,Monthly
617,User_617,30,Female,Location_17,2023-09-03,521,Books,3,Weekly
618,User_618,33,Male,Location_18,2023-11-10,702,Electronics,5,Daily
619,User_619,52,Male,Location_19,2023-07-28,580,Home & Garden,2,Weekly
620,User_620,44,Male,Location_20,2023-04-06,120,Food,2,Monthly
621,User_621,69,Female,Location_21,2023-09-09,604,Books,3,Daily
622,User_622,56,Female,Location_22,2023-05-08,264,Electronics,1,Monthly
623,User_623,64,Male,Location_23,2023-02-28,602,Home & Garden,2,Weekly
624,User_624,34,Male,Location_24,2023-11-30,323,Electronics,4,Daily
625,User_625,65,Male,Location_25,2023-04-27,693,Electronics,4,Weekly
626,User_626,58,Male,Location_26,2023-01-19,299,Books,4,Monthly
627,User_627,18,Female,Location_27,2023-04-14,500,Home & Garden,2,Weekly
628,User_628,28,Male,Location_28,2023-06-14,79,Food,2,Weekly
629,User_629,29,Male,Location_29,2023-09-03,231,Home & Garden,2,Monthly
630,User_630,31,Female,Location_30,2023-10-28,89,Food,2,Monthly
631,User_631,25,Female,Location_31,2023-10-18,99,Food,4,Weekly
632,User_632,48,Male,Location_32,2023-01-23,503,Food,3,Monthly
633,User_633,24,Female,Location_33,2023-06-17,290,Food,3,Weekly
634,User_634,63,Male,Location_34,2023-03-11,366,Home & Garden,2,Weekly
635,User_635,48,Female,Location_35,2023-06-27,710,Books,4,Daily
636,User_636,33,Female,Location_36,2023-11-26,899,Food,3,Weekly
637,User_637,59,Male,Location_37,2023-10-31,842,Clothing,4,Weekly
638,User_638,56,Female,Location_38,2023-02-17,455,Food,2,Monthly
639,User_639,61,Male,Location_39,2023-10-17,87,Clothing,2,Daily
640,User_640,36,Male,Location_40,2023-12-14,534,Electronics,5,Daily
641,User_641,25,Female,Location_41,2023-12-31,720,Food,2,Daily
642,User_642,46,Female,Location_42,2023-06-03,123,Clothing,4,Weekly
643,User_643,19,Male,Location_43,2023-06-10,571,Food,2,Daily
644,User_644,59,Female,Location_44,2023-10-03,141,Home & Garden,1,Daily
645,User_645,20,Female,Location_45,2023-09-11,938,Books,5,Monthly
646,User_646,68,Female,Location_46,2023-09-16,125,Electronics,2,Monthly
647,User_647,46,Male,Location_47,2023-08-05,699,Books,2,Weekly
648,User_648,32,Female,Location_48,2023-10-15,749,Books,5,Weekly
649,User_649,55,Female,Location_49,2023-04-07,407,Home & Garden,1,Weekly
650,User_650,45,Male,Location_50,2023-10-26,85,Clothing,5,Monthly
651,User_651,54,Female,Location_51,2023-01-05,27,Electronics,4,Daily
652,User_652,49,Male,Location_52,2023-04-15,78,Books,4,Daily
653,User_653,47,Male,Location_53,2023-12-06,481,Food,1,Daily
654,User_654,68,Male,Location_54,2023-06-24,313,Clothing,2,Monthly
655,User_655,64,Male,Location_55,2023-05-09,340,Electronics,5,Monthly
656,User_656,47,Female,Location_56,2023-12-19,432,Books,3,Monthly
657,User_657,68,Male,Location_57,2023-03-06,638,Books,1,Monthly
658,User_658,51,Male,Location_58,2023-11-06,255,Clothing,5,Daily
659,User_659,30,Male,Location_59,2023-11-04,880,Food,5,Daily
660,User_660,50,Female,Location_60,2023-12-15,442,Books,1,Monthly
661,User_661,59,Male,Location_61,2023-06-01,558,Home & Garden,3,Monthly
662,User_662,34,Male,Location_62,2023-01-15,487,Home & Garden,4,Daily
663,User_663,20,Male,Location_63,2023-05-26,803,Clothing,4,Weekly
664,User_664,26,Male,Location_64,2023-06-10,557,Electronics,2,Weekly
665,User_665,69,Male,Location_65,2023-03-25,465,Clothing,2,Monthly
666,User_666,28,Male,Location_66,2023-04-03,970,Clothing,4,Monthly
667,User_667,66,Male,Location_67,2023-06-19,842,Electronics,3,Weekly
668,User_668,44,Male,Location_68,2023-11-19,18,Electronics,1,Monthly
